name,rating,genre,year,score,budget,gross,runtime
Left Behind: The Movie,PG-13,Action,2000,4.5,4000000.0,4224065.0,96.0
Love & Sex,R,Comedy,2000,6.2,,580372.0,82.0
Psycho Beach Party,Unrated,Comedy,2000,6.2,1500000.0,268117.0,95.0
Bait,R,Action,2000,5.8,51000000.0,15471969.0,119.0
Saving Grace,R,Comedy,2000,6.9,10000000.0,28741330.0,93.0
Hamlet,R,Drama,2000,6.0,2000000.0,2046433.0,112.0
The Isle,Not Rated,Drama,2000,7.0,1000000.0,24963.0,90.0
Water Drops on Burning Rocks,Not Rated,Comedy,2000,6.8,,,82.0
Greenfingers,R,Comedy,2000,6.8,,1961054.0,91.0
Highlander: Endgame,R,Action,2000,4.6,25000000.0,15843608.0,87.0
Dr. T & the Women,R,Comedy,2000,4.6,23000000.0,22844291.0,122.0
The Yards,R,Crime,2000,6.4,24000000.0,924036.0,115.0
Urban Legends: Final Cut,R,Horror,2000,4.3,14000000.0,38574362.0,97.0
Woman on Top,R,Comedy,2000,5.3,8000000.0,10194274.0,92.0
Ready to Rumble,PG-13,Comedy,2000,5.4,24000000.0,12452362.0,107.0
Vampire Hunter D: Bloodlust,R,Animation,2000,7.7,,151086.0,103.0
Werckmeister Harmonies,,Drama,2000,8.2,,25461.0,145.0
The Ladies Man,R,Comedy,2000,5.2,24000000.0,13743212.0,84.0
The Contender,R,Drama,2000,6.9,20000000.0,22428990.0,126.0
Nine Queens,R,Crime,2000,7.9,1500000.0,12413888.0,114.0
The Broken Hearts Club: A Romantic Comedy,R,Comedy,2000,7.0,1000000.0,2019121.0,94.0
The in Crowd,PG-13,Drama,2000,4.7,24000000.0,5280035.0,105.0
Girlfight,R,Drama,2000,6.8,1000000.0,1666028.0,110.0
Beautiful Creatures,R,Comedy,2000,5.8,,313768.0,86.0
Gossip,R,Drama,2000,5.9,24000000.0,12591270.0,90.0
Waking the Dead,R,Drama,2000,6.5,8500000.0,270745.0,105.0
My Dog Skip,PG,Comedy,2000,7.0,6000000.0,35547761.0,95.0
Under the Sand,Unrated,Drama,2000,7.1,,6531687.0,92.0
O Fantasma,Unrated,Drama,2000,5.8,,126783.0,87.0
Hey Ram,Not Rated,Crime,2000,7.9,,274675.0,186.0
Duets,R,Comedy,2000,6.1,21000000.0,6620242.0,112.0
The Weight of Water,R,Crime,2000,5.9,16000000.0,321279.0,114.0
Lucky Numbers,R,Comedy,2000,5.0,63000000.0,10890222.0,105.0
Animal Factory,R,Crime,2000,6.6,3600000.0,43805.0,94.0
Bless the Child,R,Crime,2000,5.1,65000000.0,40443010.0,107.0
The Man Who Cried,R,Drama,2000,6.2,,1322763.0,100.0
State and Main,R,Comedy,2000,6.8,,9206279.0,105.0
Rugrats in Paris,G,Animation,2000,6.2,30000000.0,103291131.0,78.0
Code Unknown,Not Rated,Drama,2000,7.2,,95242.0,118.0
Maelstrom,R,Drama,2000,6.9,,254380.0,87.0
Gangster No. 1,R,Crime,2000,6.7,,30915.0,103.0
Taxi 2,Not Rated,Action,2000,6.5,,60726164.0,88.0
Small Time Crooks,PG,Comedy,2000,6.7,25000000.0,29934477.0,94.0
Songs from the Second Floor,Not Rated,Comedy,2000,7.6,,80334.0,98.0
Bounce,PG-13,Drama,2000,5.7,35000000.0,53425292.0,106.0
Bread and Tulips,PG-13,Comedy,2000,7.3,,9719848.0,114.0
Brother,,Crime,2000,7.1,10000000.0,15250594.0,114.0
"Love, Honor and Obey",R,Comedy,2000,6.5,,1400.0,103.0
Nurse Betty,R,Comedy,2000,6.2,35000000.0,29364989.0,110.0
The House of Mirth,PG,Romance,2000,7.0,10000000.0,5164404.0,135.0
Beautiful,PG-13,Comedy,2000,5.6,14000000.0,3169930.0,112.0
Here on Earth,PG-13,Drama,2000,5.2,15000000.0,10873148.0,96.0
The Million Dollar Hotel,R,Drama,2000,5.9,8000000.0,105983.0,122.0
The Tigger Movie,G,Animation,2000,6.4,30000000.0,96159800.0,77.0
What Planet Are You From?,R,Comedy,2000,5.6,60000000.0,14145677.0,105.0
Sade,,Biography,2000,6.1,,100544.0,100.0
Committed,R,Comedy,2000,5.1,3000000.0,40361.0,98.0
Tillsammans,R,Comedy,2000,7.4,,14596148.0,106.0
Harrison's Flowers,R,Drama,2000,7.1,8000000.0,3033646.0,121.0
The Specials,R,Action,2000,5.8,1000000.0,13276.0,82.0
Love's Labour's Lost,PG,Romance,2000,6.0,13000000.0,299792.0,93.0
Lost Souls,R,Drama,2000,4.8,50000000.0,31355910.0,97.0
The Golden Bowl,R,Drama,2000,5.9,15000000.0,5753678.0,130.0
Digimon: The Movie,PG,Animation,2000,6.1,5000000.0,16643191.0,82.0
Kaho Naa... Pyaar Hai,Not Rated,Action,2000,6.9,,,172.0
Sordid Lives,R,Comedy,2000,6.8,,1111273.0,111.0
The Monkey's Mask,R,Crime,2000,5.1,,6831.0,93.0
Suzhou River,,Drama,2000,7.4,,,83.0
The Next Best Thing,PG-13,Comedy,2000,4.7,25000000.0,24362772.0,108.0
Ed Gein,Not Rated,Biography,2000,5.5,,,89.0
Gun Shy,R,Comedy,2000,5.7,14000000.0,3284444.0,101.0
Big Eden,PG-13,Comedy,2000,7.3,,512451.0,118.0
Harry Potter and the Sorcerer's Stone,PG,Adventure,2001,7.6,125000000.0,1006968171.0,152.0
The Fast and the Furious,PG-13,Action,2001,6.8,38000000.0,207305509.0,106.0
The Lord of the Rings: The Fellowship of the Ring,PG-13,Action,2001,8.8,93000000.0,897690072.0,178.0
Legally Blonde,PG-13,Comedy,2001,6.3,18000000.0,141774679.0,96.0
Mulholland Dr.,R,Drama,2001,7.9,15000000.0,20263646.0,147.0
"Monsters, Inc.",G,Animation,2001,8.1,115000000.0,579707738.0,92.0
Spirited Away,PG,Animation,2001,8.6,19000000.0,355475245.0,125.0
Donnie Darko,R,Drama,2001,8.0,6000000.0,6981586.0,113.0
Not Another Teen Movie,R,Comedy,2001,5.7,15000000.0,66468985.0,89.0
Scary Movie 2,R,Comedy,2001,5.3,45000000.0,141220678.0,83.0
Ocean's Eleven,PG-13,Crime,2001,7.7,85000000.0,450717150.0,116.0
Shrek,PG,Animation,2001,7.9,60000000.0,487853320.0,90.0
Black Hawk Down,R,Drama,2001,7.7,92000000.0,172989651.0,144.0
A Beautiful Mind,PG-13,Biography,2001,8.2,58000000.0,316791257.0,135.0
The Mummy Returns,PG-13,Action,2001,6.4,98000000.0,443280904.0,130.0
Pearl Harbor,PG-13,Action,2001,6.2,140000000.0,449220945.0,183.0
The Royal Tenenbaums,R,Comedy,2001,7.6,21000000.0,71444482.0,110.0
Amélie,R,Comedy,2001,8.3,10000000.0,173997108.0,122.0
Training Day,R,Crime,2001,7.7,45000000.0,104876233.0,122.0
A.I. Artificial Intelligence,PG-13,Drama,2001,7.2,100000000.0,235926552.0,146.0
Ghost World,R,Comedy,2001,7.3,7000000.0,8764007.0,111.0
Super Troopers,R,Comedy,2001,7.1,3000000.0,23182223.0,100.0
A Knight's Tale,PG-13,Action,2001,6.9,65000000.0,117487473.0,132.0
Blow,R,Biography,2001,7.6,53000000.0,83282296.0,124.0
Hannibal,R,Crime,2001,6.8,87000000.0,351692268.0,131.0
The Princess Diaries,G,Comedy,2001,6.4,26000000.0,165335153.0,111.0
Moulin Rouge!,PG-13,Drama,2001,7.6,50000000.0,184935320.0,127.0
Vanilla Sky,R,Fantasy,2001,6.9,68000000.0,203388341.0,136.0
Thir13en Ghosts,R,Fantasy,2001,5.6,42000000.0,68467960.0,91.0
Planet of the Apes,PG-13,Action,2001,5.7,100000000.0,362211740.0,119.0
The Others,PG-13,Horror,2001,7.6,17000000.0,209947037.0,104.0
Joe Dirt,PG-13,Adventure,2001,6.0,17700000.0,30987695.0,91.0
Atlantis: The Lost Empire,PG,Animation,2001,6.9,120000000.0,186053725.0,95.0
Rat Race,PG-13,Action,2001,6.4,48000000.0,85498534.0,112.0
Summer Catch,PG-13,Comedy,2001,5.1,34000000.0,19772447.0,104.0
Wet Hot American Summer,R,Comedy,2001,6.6,5000000.0,295206.0,97.0
Shallow Hal,PG-13,Comedy,2001,5.9,40000000.0,141069860.0,114.0
Zoolander,PG-13,Comedy,2001,6.5,28000000.0,60780981.0,90.0
Jurassic Park III,PG-13,Action,2001,5.9,93000000.0,368780809.0,92.0
Enemy at the Gates,R,Drama,2001,7.6,68000000.0,96976270.0,131.0
Gosford Park,R,Comedy,2001,7.2,19800000.0,87754044.0,131.0
Swordfish,R,Action,2001,6.5,102000000.0,147080413.0,99.0
Jeepers Creepers,R,Horror,2001,6.2,10000000.0,59371303.0,90.0
Sex and Lucía,TV-MA,Drama,2001,7.1,,7640680.0,128.0
Hardball,R,Drama,2001,6.4,32000000.0,44102389.0,106.0
Evolution,PG-13,Comedy,2001,6.1,80000000.0,98376292.0,101.0
Original Sin,R,Drama,2001,6.1,42000000.0,35402320.0,116.0
Monster's Ball,,Drama,2001,7.0,4000000.0,45011434.0,111.0
Spy Kids,PG,Action,2001,5.5,35000000.0,147934180.0,88.0
Behind Enemy Lines,PG-13,Action,2001,6.4,40000000.0,91753202.0,106.0
Intimacy,Unrated,Drama,2001,6.1,,2672527.0,119.0
Bully,TV-MA,Biography,2001,6.9,,704808.0,108.0
Bridget Jones's Diary,R,Comedy,2001,6.7,25000000.0,281995610.0,97.0
I Am Sam,PG-13,Drama,2001,7.6,22000000.0,97818139.0,132.0
The Last Castle,R,Action,2001,7.0,72000000.0,27642707.0,131.0
The Piano Teacher,R,Drama,2001,7.5,,6766381.0,131.0
Spy Game,R,Action,2001,7.1,115000000.0,143049560.0,126.0
Lara Croft: Tomb Raider,PG-13,Action,2001,5.8,115000000.0,274703340.0,100.0
American Pie 2,R,Comedy,2001,6.4,30000000.0,287553595.0,108.0
Frailty,R,Crime,2001,7.2,11000000.0,17423030.0,100.0
Along Came a Spider,R,Drama,2001,6.4,60000000.0,105178561.0,104.0
Rush Hour 2,PG-13,Action,2001,6.6,90000000.0,347325802.0,90.0
Save the Last Dance,PG-13,Drama,2001,6.2,13000000.0,131706809.0,112.0
Domestic Disturbance,PG-13,Crime,2001,5.6,75000000.0,54249294.0,89.0
Riding in Cars with Boys,PG-13,Biography,2001,6.5,48000000.0,35743308.0,132.0
The Animal,PG-13,Comedy,2001,4.8,47000000.0,85191134.0,84.0
How High,R,Comedy,2001,6.3,20000000.0,31283740.0,93.0
Joy Ride,R,Action,2001,6.6,23000000.0,36642838.0,97.0
3000 Miles to Graceland,R,Action,2001,6.0,62000000.0,18720175.0,125.0
The Score,R,Action,2001,6.8,68000000.0,114252154.0,124.0
Jason X,R,Action,2001,4.4,11000000.0,17077882.0,92.0
Jay and Silent Bob Strike Back,R,Comedy,2001,6.8,22000000.0,33788161.0,104.0
The Mexican,R,Adventure,2001,6.1,57000000.0,147845033.0,123.0
From Hell,R,Horror,2001,6.8,35000000.0,74558115.0,122.0
Crocodile Dundee in Los Angeles,PG,Action,2001,4.8,21150000.0,39438674.0,95.0
Heist,R,Action,2001,6.5,39000000.0,28510652.0,109.0
Serendipity,PG-13,Comedy,2001,6.9,28000000.0,77516304.0,90.0
Brotherhood of the Wolf,R,Action,2001,7.0,29000000.0,70752904.0,142.0
The Pledge,R,Crime,2001,6.8,35000000.0,29419291.0,124.0
American Outlaws,PG-13,Action,2001,6.0,35000000.0,13678913.0,94.0
Ghosts of Mars,R,Action,2001,4.9,28000000.0,14010832.0,98.0
The Man Who Wasn't There,R,Crime,2001,7.5,20000000.0,18916623.0,116.0
Rock Star,R,Drama,2001,6.3,57000000.0,19334145.0,105.0
Osmosis Jones,PG,Animation,2001,6.3,70000000.0,14026418.0,95.0
Fat Girl,Not Rated,Drama,2001,6.5,,765705.0,86.0
Saving Silverman,PG-13,Comedy,2001,5.9,22000000.0,26086706.0,90.0
The Glass House,PG-13,Crime,2001,5.8,30000000.0,23619609.0,106.0
The Wedding Planner,PG-13,Comedy,2001,5.3,35000000.0,94728529.0,103.0
Heartbreakers,PG-13,Comedy,2001,6.2,35000000.0,57756408.0,123.0
Session 9,R,Horror,2001,6.4,1500000.0,1612259.0,97.0
Out Cold,PG-13,Comedy,2001,6.3,24000000.0,14782676.0,89.0
Hedwig and the Angry Inch,R,Comedy,2001,7.7,6000000.0,3645107.0,95.0
Baby Boy,R,Crime,2001,6.4,16000000.0,29381649.0,130.0
K-PAX,PG-13,Drama,2001,7.4,68000000.0,65001485.0,120.0
Freddy Got Fingered,R,Comedy,2001,4.6,14000000.0,14343028.0,87.0
Pulse,R,Horror,2001,6.6,,318451.0,119.0
Sweet November,PG-13,Drama,2001,6.7,40000000.0,65754228.0,119.0
Kate & Leopold,PG-13,Comedy,2001,6.4,48000000.0,76019048.0,118.0
Don't Say a Word,R,Drama,2001,6.3,50000000.0,100020092.0,113.0
Ali,R,Biography,2001,6.8,107000000.0,87812729.0,157.0
Life as a House,R,Drama,2001,7.5,27000000.0,23903791.0,125.0
Ichi the Killer,,Action,2001,7.0,1400000.0,80631.0,129.0
Tomcats,R,Comedy,2001,5.4,11000000.0,23430766.0,95.0
Bandits,PG-13,Comedy,2001,6.5,75000000.0,67631903.0,123.0
Monkeybone,PG-13,Animation,2001,4.8,75000000.0,7622365.0,93.0
In the Bedroom,R,Crime,2001,7.4,1700000.0,44763181.0,131.0
Pootie Tang,PG-13,Action,2001,5.3,7000000.0,3313583.0,81.0
Waking Life,R,Animation,2001,7.8,,3176880.0,99.0
Bubble Boy,PG-13,Adventure,2001,5.6,13000000.0,5007898.0,84.0
Josie and the Pussycats,PG-13,Comedy,2001,5.5,39000000.0,14866015.0,98.0
The Devil's Backbone,R,Drama,2001,7.4,4500000.0,6582065.0,106.0
Shaolin Soccer,PG,Action,2001,7.3,10000000.0,42776760.0,87.0
Jimmy Neutron: Boy Genius,G,Animation,2001,6.0,30000000.0,102992536.0,82.0
Driven,PG-13,Action,2001,4.6,94000000.0,54744738.0,116.0
Get Over It,PG-13,Comedy,2001,5.7,22000000.0,19900366.0,87.0
Cowboy Bebop: The Movie,,Animation,2001,7.9,,3007903.0,115.0
An American Rhapsody,PG-13,Drama,2001,6.7,,970676.0,106.0
Exit Wounds,R,Action,2001,5.6,50000000.0,79958599.0,101.0
Manic,R,Drama,2001,7.2,,69958.0,100.0
Lagaan: Once Upon a Time in India,PG,Drama,2001,8.1,,1724806.0,224.0
The Majestic,PG,Drama,2001,6.9,72000000.0,37317673.0,152.0
Valentine,R,Horror,2001,4.8,29000000.0,36684136.0,96.0
Final Fantasy: The Spirits Within,PG-13,Animation,2001,6.4,137000000.0,85131830.0,106.0
The One,PG-13,Action,2001,5.9,49000000.0,74005691.0,87.0
Lost and Delirious,R,Drama,2001,6.9,,396897.0,103.0
Sugar & Spice,PG-13,Comedy,2001,5.7,27000000.0,16923761.0,81.0
Cats & Dogs,PG,Action,2001,5.1,60000000.0,200687492.0,87.0
Hearts in Atlantis,PG-13,Drama,2001,6.9,31000000.0,30919415.0,101.0
America's Sweethearts,PG-13,Comedy,2001,5.7,46000000.0,138307673.0,102.0
Kiss of the Dragon,R,Action,2001,6.6,25000000.0,64437847.0,98.0
Captain Corelli's Mandolin,R,Drama,2001,5.9,57000000.0,62112895.0,131.0
The Believer,R,Drama,2001,7.1,1500000.0,1309316.0,98.0
Dil Chahta Hai,Not Rated,Comedy,2001,8.1,,316221.0,183.0
Someone Like You,PG-13,Comedy,2001,6.1,23000000.0,38689940.0,97.0
Mean Machine,R,Comedy,2001,6.5,,7310206.0,99.0
Enigma,R,Drama,2001,6.4,,15713204.0,119.0
The Experiment,R,Drama,2001,7.7,,13782896.0,120.0
Millennium Actress,PG,Animation,2001,7.9,,262891.0,87.0
The Tailor of Panama,R,Comedy,2001,6.2,21000000.0,28008462.0,109.0
Formula 51,R,Action,2001,6.3,27000000.0,12881605.0,93.0
15 Minutes,R,Action,2001,6.1,60000000.0,56359980.0,120.0
Iris,R,Biography,2001,7.0,5500000.0,16153953.0,91.0
Nowhere in Africa,R,Biography,2001,7.5,,24322180.0,141.0
Crazy/Beautiful,PG-13,Drama,2001,6.4,13000000.0,19937988.0,99.0
Angel Eyes,R,Drama,2001,5.6,53000000.0,29715606.0,102.0
No Man's Land,R,Comedy,2001,7.9,,4858869.0,98.0
Kabhi Khushi Kabhie Gham...,Not Rated,Drama,2001,7.4,7500000.0,11334547.0,210.0
Buffalo Soldiers,R,Comedy,2001,6.8,15000000.0,2300684.0,98.0
The Anniversary Party,R,Comedy,2001,6.3,,4931888.0,115.0
Blow Dry,R,Comedy,2001,6.3,,830286.0,94.0
The Musketeer,PG-13,Action,2001,4.8,40000000.0,32533802.0,104.0
O,R,Drama,2001,6.1,5000000.0,19260537.0,95.0
Birthday Girl,R,Comedy,2001,6.1,13000000.0,16171098.0,93.0
Human Nature,R,Comedy,2001,6.4,,1574660.0,96.0
Made,R,Comedy,2001,6.4,5000000.0,5480653.0,95.0
One Night at McCool's,R,Comedy,2001,6.1,18000000.0,13578186.0,93.0
Dr. Dolittle 2,PG,Comedy,2001,4.7,70000000.0,176104344.0,87.0
Trouble Every Day,Not Rated,Drama,2001,6.0,,15571.0,101.0
Max Keeble's Big Move,PG,Comedy,2001,5.4,25000000.0,18634654.0,86.0
The Center of the World,Unrated,Drama,2001,5.8,,1460687.0,88.0
Wasabi,R,Action,2001,6.7,,10366360.0,94.0
Soul Survivors,PG-13,Horror,2001,3.9,17000000.0,4299141.0,84.0
Black Knight,PG-13,Adventure,2001,4.9,50000000.0,39976235.0,95.0
The Shipping News,R,Drama,2001,6.7,38000000.0,24690441.0,111.0
The Deep End,R,Crime,2001,6.6,3000000.0,10031529.0,101.0
The Son's Room,R,Drama,2001,7.3,,11767402.0,99.0
Kissing Jessica Stein,R,Comedy,2001,6.5,1000000.0,10013424.0,97.0
Antitrust,PG-13,Action,2001,6.1,30000000.0,18195610.0,108.0
Just Visiting,PG-13,Adventure,2001,5.8,35000000.0,16176732.0,88.0
Knockaround Guys,R,Crime,2001,6.1,,12806614.0,92.0
Monsoon Wedding,R,Comedy,2001,7.4,,30787356.0,114.0
Lantana,R,Drama,2001,7.3,,15747450.0,121.0
L.I.E.,Unrated,Crime,2001,7.1,700000.0,1846059.0,97.0
The Wash,R,Comedy,2001,4.8,7000000.0,10229331.0,93.0
Bones,R,Crime,2001,4.3,16000000.0,8378853.0,96.0
Say It Isn't So,R,Comedy,2001,5.0,25000000.0,12320393.0,95.0
Texas Rangers,PG-13,Action,2001,5.2,38000000.0,763740.0,90.0
What's the Worst That Could Happen?,PG-13,Comedy,2001,5.5,60000000.0,38464131.0,94.0
Head Over Heels,PG-13,Comedy,2001,5.5,14000000.0,13127022.0,86.0
Glitter,PG-13,Drama,2001,2.3,22000000.0,5271666.0,104.0
Down to Earth,PG-13,Comedy,2001,5.4,49000000.0,71186502.0,87.0
Tape,R,Drama,2001,7.2,100000.0,515900.0,86.0
See Spot Run,PG,Action,2001,5.4,35000000.0,43057552.0,94.0
Two Can Play That Game,R,Comedy,2001,6.2,13000000.0,22391450.0,90.0
Impostor,PG-13,Drama,2001,6.2,30000000.0,8694320.0,95.0
Storytelling,R,Comedy,2001,6.8,,1318945.0,87.0
Metropolis,PG-13,Animation,2001,7.2,15000000.0,4035192.0,108.0
"Scotland, Pa.",R,Comedy,2001,6.7,,384098.0,104.0
Tortilla Soup,PG-13,Comedy,2001,6.7,,4634077.0,102.0
The Affair of the Necklace,R,Drama,2001,6.1,30000000.0,1198113.0,118.0
Lovely & Amazing,R,Comedy,2001,6.8,250000.0,4677852.0,91.0
La Ciénaga,Not Rated,Comedy,2001,7.1,,270811.0,103.0
Corky Romano,PG-13,Comedy,2001,4.7,11000000.0,25272752.0,86.0
Read My Lips,R,Crime,2001,7.3,,5393526.0,115.0
Recess: School's Out,G,Animation,2001,6.6,23000000.0,44460850.0,82.0
The Other Side of Heaven,PG,Adventure,2001,6.4,7000000.0,4760014.0,113.0
The Grey Zone,R,Drama,2001,7.0,5000000.0,621592.0,108.0
Novocaine,R,Comedy,2001,5.8,8000000.0,2534372.0,95.0
Charlotte Gray,PG-13,Drama,2001,6.4,20000000.0,5323109.0,121.0
The Curse of the Jade Scorpion,PG-13,Comedy,2001,6.7,33000000.0,18914307.0,103.0
Spider-Man,PG-13,Action,2002,7.3,139000000.0,825025036.0,121.0
The Sum of All Fears,PG-13,Action,2002,6.4,68000000.0,193921372.0,124.0
8 Mile,R,Drama,2002,7.1,41000000.0,242875078.0,110.0
The Pianist,R,Biography,2002,8.5,35000000.0,120072577.0,150.0
Harry Potter and the Chamber of Secrets,PG,Adventure,2002,7.4,100000000.0,879602366.0,161.0
The Lord of the Rings: The Two Towers,PG-13,Action,2002,8.7,94000000.0,947495095.0,179.0
Road to Perdition,R,Crime,2002,7.7,80000000.0,181001478.0,117.0
Resident Evil,R,Action,2002,6.7,33000000.0,102984862.0,100.0
Catch Me If You Can,PG-13,Biography,2002,8.1,52000000.0,352114312.0,141.0
28 Days Later...,R,Drama,2002,7.6,8000000.0,85720385.0,113.0
City of God,R,Crime,2002,8.6,,30680793.0,130.0
Irreversible,Not Rated,Crime,2002,7.4,,6479328.0,97.0
The Ring,PG-13,Horror,2002,7.1,48000000.0,249348933.0,115.0
Signs,PG-13,Drama,2002,6.7,72000000.0,408247917.0,106.0
The Bourne Identity,PG-13,Action,2002,7.9,60000000.0,214034224.0,119.0
Star Wars: Episode II - Attack of the Clones,PG,Action,2002,6.5,115000000.0,653779970.0,142.0
Secretary,R,Comedy,2002,7.0,4000000.0,9304609.0,107.0
Scooby-Doo,PG,Adventure,2002,5.1,84000000.0,275650703.0,86.0
Reign of Fire,PG-13,Action,2002,6.2,60000000.0,82150183.0,101.0
Minority Report,PG-13,Action,2002,7.6,102000000.0,358372926.0,145.0
Austin Powers in Goldmember,PG-13,Action,2002,6.2,63000000.0,296938801.0,94.0
Red Dragon,R,Crime,2002,7.2,78000000.0,209196298.0,124.0
Gangs of New York,R,Crime,2002,7.5,100000000.0,193772504.0,167.0
The Importance of Being Earnest,PG,Comedy,2002,6.8,15000000.0,18009625.0,97.0
Sweet Home Alabama,PG-13,Comedy,2002,6.2,30000000.0,180622424.0,108.0
The Count of Monte Cristo,PG-13,Action,2002,7.7,35000000.0,75395048.0,131.0
The Hot Chick,PG-13,Comedy,2002,5.5,,54639553.0,104.0
Adaptation.,R,Comedy,2002,7.7,19000000.0,32801173.0,115.0
Unfaithful,R,Drama,2002,6.7,50000000.0,119137784.0,124.0
Ice Age,PG,Animation,2002,7.5,59000000.0,383257136.0,81.0
Panic Room,R,Crime,2002,6.8,48000000.0,197079546.0,112.0
Insomnia,R,Drama,2002,7.2,46000000.0,113758770.0,118.0
Men in Black II,PG-13,Action,2002,6.2,140000000.0,445135288.0,88.0
Lilo & Stitch,PG,Animation,2002,7.3,80000000.0,273144151.0,92.0
Chicago,PG-13,Comedy,2002,7.2,45000000.0,306776732.0,113.0
A Walk to Remember,PG,Drama,2002,7.3,11800000.0,47494916.0,101.0
Treasure Planet,PG,Animation,2002,7.2,140000000.0,110041363.0,95.0
My Big Fat Greek Wedding,PG,Comedy,2002,6.6,5000000.0,368744044.0,95.0
We Were Soldiers,R,Action,2002,7.2,75000000.0,115374915.0,138.0
The Sweetest Thing,R,Comedy,2002,5.2,43000000.0,69319426.0,84.0
xXx,PG-13,Action,2002,5.9,70000000.0,277448382.0,124.0
Equilibrium,R,Action,2002,7.4,20000000.0,5368217.0,107.0
The Scorpion King,PG-13,Action,2002,5.5,60000000.0,180630907.0,92.0
Punch-Drunk Love,R,Comedy,2002,7.3,25000000.0,24675714.0,95.0
Die Another Day,PG-13,Action,2002,6.1,142000000.0,431971116.0,133.0
The Time Machine,PG-13,Action,2002,6.0,80000000.0,123729176.0,96.0
Bend It Like Beckham,PG-13,Comedy,2002,6.6,,76585828.0,112.0
The Transporter,PG-13,Action,2002,6.8,21000000.0,43928932.0,92.0
Blue Crush,PG-13,Drama,2002,5.7,25000000.0,51843679.0,104.0
Ghost Ship,R,Horror,2002,5.5,20000000.0,68349884.0,91.0
Van Wilder,R,Comedy,2002,6.4,5000000.0,38275483.0,92.0
Maid in Manhattan,PG-13,Comedy,2002,5.3,55000000.0,154906693.0,105.0
Spirit: Stallion of the Cimarron,G,Animation,2002,7.2,80000000.0,122563539.0,83.0
Blade II,R,Action,2002,6.7,54000000.0,155010032.0,117.0
Frida,R,Biography,2002,7.4,12000000.0,56298474.0,123.0
Phone Booth,R,Crime,2002,7.0,13000000.0,97837138.0,81.0
About a Boy,PG-13,Comedy,2002,7.1,30000000.0,130549455.0,101.0
Confessions of a Dangerous Mind,R,Biography,2002,7.0,30000000.0,33013805.0,113.0
Kung Pow: Enter the Fist,PG-13,Action,2002,6.2,10000000.0,16994625.0,81.0
Hero,PG-13,Action,2002,7.9,31000000.0,177395557.0,120.0
Star Trek: Nemesis,PG-13,Action,2002,6.4,60000000.0,67336470.0,116.0
Eight Legged Freaks,PG-13,Action,2002,5.4,30000000.0,45867333.0,99.0
Queen of the Damned,R,Drama,2002,5.3,35000000.0,45479110.0,101.0
Femme Fatale,R,Crime,2002,6.2,35000000.0,16838910.0,114.0
The Hours,PG-13,Drama,2002,7.5,25000000.0,108846072.0,110.0
40 Days and 40 Nights,R,Comedy,2002,5.6,17000000.0,95146283.0,96.0
One Hour Photo,R,Drama,2002,6.8,12000000.0,52223306.0,96.0
Cabin Fever,R,Horror,2002,5.6,1500000.0,30553394.0,93.0
Secret Things,Unrated,Comedy,2002,6.1,,234255.0,115.0
The New Guy,PG-13,Comedy,2002,5.9,13000000.0,31167388.0,88.0
Orange County,PG-13,Comedy,2002,6.2,18000000.0,43325009.0,82.0
Mr. Deeds,PG-13,Comedy,2002,5.8,50000000.0,171269535.0,96.0
Devdas,Not Rated,Drama,2002,7.6,,5427830.0,185.0
John Q,PG-13,Crime,2002,7.1,36000000.0,102244770.0,116.0
Crossroads,PG-13,Comedy,2002,3.6,12000000.0,61141030.0,93.0
25th Hour,R,Drama,2002,7.6,5000000.0,23932055.0,135.0
Infernal Affairs,R,Action,2002,8.0,6428966.0,8836958.0,101.0
Solaris,PG-13,Drama,2002,6.2,47000000.0,30002758.0,99.0
Like Mike,PG,Comedy,2002,5.3,30000000.0,62274780.0,99.0
The Rules of Attraction,R,Comedy,2002,6.6,4000000.0,11832822.0,110.0
I Spy,PG-13,Action,2002,5.4,70000000.0,51386477.0,97.0
The Mothman Prophecies,PG-13,Drama,2002,6.4,32000000.0,55305279.0,119.0
Antwone Fisher,PG-13,Biography,2002,7.3,12500000.0,23367586.0,120.0
The Good Girl,R,Drama,2002,6.4,8000000.0,16860964.0,93.0
Spun,Unrated,Comedy,2002,6.8,2000000.0,685608.0,101.0
Sympathy for Mr. Vengeance,R,Crime,2002,7.6,4000000.0,2046061.0,129.0
Enough,PG-13,Crime,2002,5.8,38000000.0,51806184.0,115.0
High Crimes,PG-13,Crime,2002,6.4,42000000.0,63781810.0,115.0
Two Weeks Notice,PG-13,Comedy,2002,6.1,60000000.0,199043471.0,101.0
Death to Smoochy,R,Comedy,2002,6.3,50000000.0,8382938.0,109.0
The Four Feathers,PG-13,Action,2002,6.5,35000000.0,29882645.0,132.0
Better Luck Tomorrow,R,Crime,2002,7.0,250000.0,3809226.0,101.0
Big Fat Liar,PG,Adventure,2002,5.5,15000000.0,52970014.0,88.0
About Schmidt,R,Comedy,2002,7.1,30000000.0,105834556.0,125.0
The Master of Disguise,PG,Adventure,2002,3.3,16000000.0,43411001.0,80.0
Drumline,PG-13,Comedy,2002,5.9,20000000.0,57588485.0,118.0
Halloween: Resurrection,R,Horror,2002,4.0,13000000.0,37664855.0,94.0
Windtalkers,R,Action,2002,6.1,115000000.0,77628265.0,134.0
