year_film,year_ceremony,ceremony,category,name,film,winner,loser,winner_ct,loser_ct,nominees
1987,1988,60,DOCUMENTARY (Feature),"Callie Crossley and James A. DeVinney, Producers",Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Feature),"John Junkerman and John W. Dower, Producers",Hellfire: A Journey from Hiroshima,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Feature),"Robert Stone, Producer",Radio Bikini,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Feature),"Barbara Herbich and Cyril Christo, Producers",A Stitch for Time,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Feature),"Aviva Slesin, Producer",The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,True,False,1,0,1
1987,1988,60,DOCUMENTARY (Short Subject),"Deborah Dickson, Producer",Frances Steloff: Memoirs of a Bookseller,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Short Subject),"Dr. Frank Daniel and Izak Ben-Meir, Producers",In the Wee Wee Hours...,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Short Subject),"Megan Williams, Producer",Language Says It All,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Short Subject),"Lynn Mueller, Producer",Silver into Gold,False,True,0,1,1
1987,1988,60,DOCUMENTARY (Short Subject),"Sue Marx and Pamela Conn, Producers",Young at Heart,True,False,1,0,1
1987,1988,60,FILM EDITING,Frank J. Urioste,RoboCop,False,True,1,2,3
1987,1988,60,SOUND,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Robert Wald",RoboCop,False,True,1,2,3
1987,1988,60,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Stephen Flick, John Pospisil",RoboCop,True,False,1,2,3
1987,1988,60,FOREIGN LANGUAGE FILM,France,"Au Revoir Les Enfants (Goodbye, Children)",False,True,0,2,2
1987,1988,60,WRITING (Screenplay Written Directly for the Screen),Louis Malle,"Au Revoir Les Enfants (Goodbye, Children)",False,True,0,2,2
1987,1988,60,FOREIGN LANGUAGE FILM,Denmark,Babette's Feast,True,False,1,0,1
1987,1988,60,FOREIGN LANGUAGE FILM,Spain,Course Completed,False,True,0,1,1
1987,1988,60,FOREIGN LANGUAGE FILM,Italy,The Family,False,True,0,1,1
1987,1988,60,FOREIGN LANGUAGE FILM,Norway,Pathfinder,False,True,0,1,1
1987,1988,60,MAKEUP,Bob Laden,Happy New Year,False,True,0,1,1
1987,1988,60,MAKEUP,Rick Baker,Harry and the Hendersons,True,False,1,0,1
1987,1988,60,MUSIC (Original Score),John Williams,The Witches of Eastwick,False,True,0,2,2
1987,1988,60,SOUND,"Wayne Artman, Tom Beckert, Tom Dahl, Art Rochester",The Witches of Eastwick,False,True,0,2,2
1987,1988,60,MUSIC (Original Song),"Music by Franke Previte, John DeNicola and Donald Markowitz; Lyric by Franke Previte",Dirty Dancing,True,False,1,0,1
1987,1988,60,MUSIC (Original Song),Music and Lyric by Albert Hammond and Diane Warren,Mannequin,False,True,0,1,1
1987,1988,60,MUSIC (Original Song),"Music by Harold Faltermeyer and Keith Forsey; Lyric by Harold Faltermeyer, Keith Forsey and Bob Seger",Beverly Hills Cop II,False,True,0,1,1
1987,1988,60,MUSIC (Original Song),Music and Lyric by Willy DeVille,The Princess Bride,False,True,0,1,1
1987,1988,60,SHORT FILM (Animated),"Eunice Macaulay, Producer",George and Rosemary,False,True,0,1,1
1987,1988,60,SHORT FILM (Animated),"Frédéric Back, Producer",The Man Who Planted Trees,True,False,1,0,1
1987,1988,60,SHORT FILM (Animated),"Bill Plympton, Producer",Your Face,False,True,0,1,1
1987,1988,60,SHORT FILM (Live Action),"Ann Wingate, Producer",Making Waves,False,True,0,1,1
1987,1988,60,SHORT FILM (Live Action),"Jonathan Sanger and Jana Sue Memel, Producers",Ray's Male Heterosexual Dance Hall,True,False,1,0,1
1987,1988,60,SHORT FILM (Live Action),"Robert A. Katz, Producer",Shoeshine,False,True,0,1,1
1987,1988,60,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, Bill Nelson",Lethal Weapon,False,True,0,1,1
1987,1988,60,VISUAL EFFECTS,"Dennis Muren, William George, Harley Jessup, Kenneth Smith",Innerspace,True,False,1,0,1
1987,1988,60,VISUAL EFFECTS,"Joel Hynek, Robert M. Greenberg, Richard Greenberg, Stan Winston",Predator,False,True,0,1,1
1987,1988,60,WRITING (Screenplay Based on Material from Another Medium),"Stanley Kubrick, Michael Herr, Gustav Hasford",Full Metal Jacket,False,True,0,1,1
1988,1989,61,ACTOR IN A LEADING ROLE,Gene Hackman,Mississippi Burning,False,True,1,6,7
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,False,True,1,6,7
1988,1989,61,CINEMATOGRAPHY,Peter Biziou,Mississippi Burning,True,False,1,6,7
1988,1989,61,DIRECTING,Alan Parker,Mississippi Burning,False,True,1,6,7
1988,1989,61,FILM EDITING,Gerry Hambling,Mississippi Burning,False,True,1,6,7
1988,1989,61,BEST PICTURE,"Frederick Zollo and Robert F. Colesberry, Producers",Mississippi Burning,False,True,1,6,7
1988,1989,61,SOUND,"Robert Litt, Elliot Tyson, Rick Kline, Danny Michael",Mississippi Burning,False,True,1,6,7
1988,1989,61,ACTOR IN A LEADING ROLE,Tom Hanks,Big,False,True,0,2,2
1988,1989,61,WRITING (Screenplay Written Directly for the Screen),"Gary Ross, Anne Spielberg",Big,False,True,0,2,2
1988,1989,61,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,True,False,4,4,8
1988,1989,61,ART DIRECTION,Art Direction:  Ida Random;  Set Decoration:  Linda DeScenna,Rain Man,False,True,4,4,8
1988,1989,61,CINEMATOGRAPHY,John Seale,Rain Man,False,True,4,4,8
1988,1989,61,DIRECTING,Barry Levinson,Rain Man,True,False,4,4,8
1988,1989,61,FILM EDITING,Stu Linder,Rain Man,False,True,4,4,8
1988,1989,61,MUSIC (Original Score),Hans Zimmer,Rain Man,False,True,4,4,8
1988,1989,61,BEST PICTURE,"Mark Johnson, Producer",Rain Man,True,False,4,4,8
1988,1989,61,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow",Rain Man,True,False,4,4,8
1988,1989,61,ACTOR IN A LEADING ROLE,Edward James Olmos,Stand and Deliver,False,True,0,1,1
1988,1989,61,ACTOR IN A LEADING ROLE,Max von Sydow,Pelle the Conqueror,False,True,1,1,2
1988,1989,61,FOREIGN LANGUAGE FILM,Denmark,Pelle the Conqueror,True,False,1,1,2
1988,1989,61,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Little Dorrit,False,True,0,2,2
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),Christine Edzard,Little Dorrit,False,True,0,2,2
1988,1989,61,ACTOR IN A SUPPORTING ROLE,Kevin Kline,A Fish Called Wanda,True,False,1,2,3
1988,1989,61,DIRECTING,Charles Crichton,A Fish Called Wanda,False,True,1,2,3
1988,1989,61,WRITING (Screenplay Written Directly for the Screen),"Screenplay by John Cleese;  Story by John Cleese, Charles Crichton",A Fish Called Wanda,False,True,1,2,3
1988,1989,61,ACTOR IN A SUPPORTING ROLE,Martin Landau,Tucker The Man and His Dream,False,True,0,3,3
1988,1989,61,ART DIRECTION,Art Direction:  Dean Tavoularis;  Set Decoration:  Armin Ganz,Tucker The Man and His Dream,False,True,0,3,3
1988,1989,61,COSTUME DESIGN,Milena Canonero,Tucker The Man and His Dream,False,True,0,3,3
1988,1989,61,ACTOR IN A SUPPORTING ROLE,River Phoenix,Running on Empty,False,True,0,2,2
1988,1989,61,WRITING (Screenplay Written Directly for the Screen),Naomi Foner,Running on Empty,False,True,0,2,2
1988,1989,61,ACTOR IN A SUPPORTING ROLE,Dean Stockwell,Married to the Mob,False,True,0,1,1
1988,1989,61,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,False,True,3,4,7
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,False,True,3,4,7
1988,1989,61,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,Dangerous Liaisons,True,False,3,4,7
1988,1989,61,COSTUME DESIGN,James Acheson,Dangerous Liaisons,True,False,3,4,7
1988,1989,61,MUSIC (Original Score),George Fenton,Dangerous Liaisons,False,True,3,4,7
1988,1989,61,BEST PICTURE,"Norma Heyman and Hank Moonjean, Producers",Dangerous Liaisons,False,True,3,4,7
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),Christopher Hampton,Dangerous Liaisons,True,False,3,4,7
1988,1989,61,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,True,False,1,0,1
1988,1989,61,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,False,True,1,5,6
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,False,True,1,5,6
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,False,True,1,5,6
1988,1989,61,DIRECTING,Mike Nichols,Working Girl,False,True,1,5,6
1988,1989,61,MUSIC (Original Song),Music and Lyric by Carly Simon,Working Girl,True,False,1,5,6
1988,1989,61,BEST PICTURE,"Douglas Wick, Producer",Working Girl,False,True,1,5,6
1988,1989,61,ACTRESS IN A LEADING ROLE,Meryl Streep,A Cry in the Dark,False,True,0,1,1
1988,1989,61,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Gorillas in the Mist,False,True,0,5,5
1988,1989,61,FILM EDITING,Stuart Baird,Gorillas in the Mist,False,True,0,5,5
1988,1989,61,MUSIC (Original Score),Maurice Jarre,Gorillas in the Mist,False,True,0,5,5
1988,1989,61,SOUND,"Andy Nelson, Brian Saunders, Peter Handford",Gorillas in the Mist,False,True,0,5,5
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),"Screenplay by Anna Hamilton Phelan;  Story by Anna Hamilton Phelan, Tab Murphy",Gorillas in the Mist,False,True,0,5,5
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,True,False,1,3,4
1988,1989,61,MUSIC (Original Score),John Williams,The Accidental Tourist,False,True,1,3,4
1988,1989,61,BEST PICTURE,"Lawrence Kasdan, Charles Okun and Michael Grillo, Producers",The Accidental Tourist,False,True,1,3,4
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),"Frank Galati, Lawrence Kasdan",The Accidental Tourist,False,True,1,3,4
1988,1989,61,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Garrett Lewis,Beaches,False,True,0,1,1
1988,1989,61,ART DIRECTION,Art Direction:  Elliot Scott;  Set Decoration:  Peter Howitt,Who Framed Roger Rabbit,False,True,3,3,6
1988,1989,61,CINEMATOGRAPHY,Dean Cundey,Who Framed Roger Rabbit,False,True,3,3,6
1988,1989,61,FILM EDITING,Arthur Schmidt,Who Framed Roger Rabbit,True,False,3,3,6
1988,1989,61,SOUND,"Robert Knudson, John Boyd, Don Digirolamo, Tony Dawe",Who Framed Roger Rabbit,False,True,3,3,6
1988,1989,61,SOUND EFFECTS EDITING,"Charles L. Campbell, Louis L. Edemann",Who Framed Roger Rabbit,True,False,3,3,6
1988,1989,61,VISUAL EFFECTS,"Ken Ralston, Richard Williams, Edward Jones, George Gibbs",Who Framed Roger Rabbit,True,False,3,3,6
1988,1989,61,CINEMATOGRAPHY,Conrad L. Hall,Tequila Sunrise,False,True,0,1,1
1988,1989,61,CINEMATOGRAPHY,Sven Nykvist,The Unbearable Lightness of Being,False,True,0,2,2
1988,1989,61,WRITING (Screenplay Based on Material from Another Medium),"Jean-Claude Carrière, Philip Kaufman",The Unbearable Lightness of Being,False,True,0,2,2
1988,1989,61,COSTUME DESIGN,Deborah Nadoolman,Coming to America,False,True,0,2,2
1988,1989,61,MAKEUP,Rick Baker,Coming to America,False,True,0,2,2
1988,1989,61,COSTUME DESIGN,Jane Robinson,A Handful of Dust,False,True,0,1,1
1988,1989,61,COSTUME DESIGN,Patricia Norris,Sunset,False,True,0,1,1
1988,1989,61,DIRECTING,Martin Scorsese,The Last Temptation of Christ,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Feature),"Robert Bilheimer and Ronald Mix, Producers",The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Feature),"Marcel Ophuls, Producer",Hotel Terminus: The Life and Times of Klaus Barbie,True,False,1,0,1
1988,1989,61,DOCUMENTARY (Feature),"Bruce Weber and Nan Bush, Producers",Let's Get Lost,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Feature),"Ginny Durrin, Producer",Promises to Keep,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Feature),"Renee Tajima and Christine Choy, Producers",Who Killed Vincent Chin?,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Short Subject),"Karen Goodman, Producer",The Children's Storefront,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Short Subject),"Lise Yasui and Ann Tegnell, Producers",Family Gathering,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Short Subject),"Thomas B. Fleming and Daniel J. Marks, Producers",Gang Cops,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Short Subject),"Nancy Hale and Meg Partridge, Producers",Portrait of Imogen,False,True,0,1,1
1988,1989,61,DOCUMENTARY (Short Subject),"William Guttentag and Malcolm Clarke, Producers",You Don't Have to Die,True,False,1,0,1
1988,1989,61,FILM EDITING,"Frank J. Urioste, John F. Link",Die Hard,False,True,0,4,4
1988,1989,61,SOUND,"Don Bassman, Kevin F. Cleary, Richard Overton, Al Overton",Die Hard,False,True,0,4,4
1988,1989,61,SOUND EFFECTS EDITING,"Stephen H. Flick, Richard Shorr",Die Hard,False,True,0,4,4
1988,1989,61,VISUAL EFFECTS,"Richard Edlund, Al DiSarro, Brent Boates, Thaine Morris",Die Hard,False,True,0,4,4
1988,1989,61,FOREIGN LANGUAGE FILM,Hungary,Hanussen,False,True,0,1,1
1988,1989,61,FOREIGN LANGUAGE FILM,Belgium,The Music Teacher,False,True,0,1,1
1988,1989,61,FOREIGN LANGUAGE FILM,India,Salaam Bombay!,False,True,0,1,1
1988,1989,61,FOREIGN LANGUAGE FILM,Spain,Women on the Verge of a Nervous Breakdown,False,True,0,1,1
1988,1989,61,MAKEUP,"Ve Neill, Steve La Porte, Robert Short",Beetlejuice,True,False,1,0,1
1988,1989,61,MAKEUP,"Tom Burman, Bari Dreiband-Burman",Scrooged,False,True,0,1,1
1988,1989,61,MUSIC (Original Score),Dave Grusin,The Milagro Beanfield War,True,False,1,0,1
1988,1989,61,MUSIC (Original Song),Music and Lyric by Bob Telson,Bagdad Cafe,False,True,0,1,1
1988,1989,61,MUSIC (Original Song),Music by Lamont Dozier; Lyric by Phil Collins,Buster,False,True,0,1,1
1988,1989,61,SHORT FILM (Animated),Cordell Barker,The Cat Came Back,False,True,0,1,1
1988,1989,61,SHORT FILM (Animated),"Bill Kroyer, Brian Jennings",Technological Threat,False,True,0,1,1
1988,1989,61,SHORT FILM (Animated),"John Lasseter, William Reeves",Tin Toy,True,False,1,0,1
1988,1989,61,SHORT FILM (Live Action),"Dean Parisot, Steven Wright",The Appointments of Dennis Jennings,True,False,1,0,1
1988,1989,61,SHORT FILM (Live Action),"Matia Karrell, Abbee Goldstein",Cadillac Dreams,False,True,0,1,1
1988,1989,61,SHORT FILM (Live Action),"George deGolian, Gary Moss",Gullah Tales,False,True,0,1,1
1988,1989,61,SOUND,"Les Fresholtz, Dick Alexander, Vern Poore, Willie D. Burton",Bird,True,False,1,0,1
1988,1989,61,SOUND EFFECTS EDITING,"Ben Burtt, Richard Hymns",Willow,False,True,0,2,2
1988,1989,61,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Phil Tippett, Chris Evans",Willow,False,True,0,2,2
1988,1989,61,WRITING (Screenplay Written Directly for the Screen),Ron Shelton,Bull Durham,False,True,0,1,1
1989,1990,62,ACTOR IN A LEADING ROLE,Kenneth Branagh,Henry V,False,True,1,2,3
1989,1990,62,COSTUME DESIGN,Phyllis Dalton,Henry V,True,False,1,2,3
1989,1990,62,DIRECTING,Kenneth Branagh,Henry V,False,True,1,2,3
1989,1990,62,ACTOR IN A LEADING ROLE,Tom Cruise,Born on the Fourth of July,False,True,2,6,8
1989,1990,62,CINEMATOGRAPHY,Robert Richardson,Born on the Fourth of July,False,True,2,6,8
1989,1990,62,DIRECTING,Oliver Stone,Born on the Fourth of July,True,False,2,6,8
1989,1990,62,FILM EDITING,"David Brenner, Joe Hutshing",Born on the Fourth of July,True,False,2,6,8
1989,1990,62,MUSIC (Original Score),John Williams,Born on the Fourth of July,False,True,2,6,8
1989,1990,62,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers",Born on the Fourth of July,False,True,2,6,8
1989,1990,62,SOUND,"Michael Minkler, Gregory H. Watkins, Wylie Stateman, Tod A. Maitland",Born on the Fourth of July,False,True,2,6,8
1989,1990,62,WRITING (Screenplay Based on Material from Another Medium),"Oliver Stone, Ron Kovic",Born on the Fourth of July,False,True,2,6,8
1989,1990,62,ACTOR IN A LEADING ROLE,Daniel Day Lewis,My Left Foot,True,False,2,3,5
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Brenda Fricker,My Left Foot,True,False,2,3,5
1989,1990,62,DIRECTING,Jim Sheridan,My Left Foot,False,True,2,3,5
1989,1990,62,BEST PICTURE,"Noel Pearson, Producer",My Left Foot,False,True,2,3,5
1989,1990,62,WRITING (Screenplay Based on Material from Another Medium),"Jim Sheridan, Shane Connaughton",My Left Foot,False,True,2,3,5
